investDate,participant,name,latestPhase,industry,brief,investor_id,amount,phase,kr_group_id,amountUnit,id
2014-11-01 00:00:00,东方弘道,新美互通,A,SERVICE_INDUSTRIES,北京新美互通科技有限公司是目前国内领先移动互联网创新企业,21119,,A,12664,USD,1671
2014-09-01 00:00:00,经纬中国,SFARDS,B,OTHER,领先的虚拟货币挖矿芯片制造商,21121,,A,135038,USD,1672
2014-07-01 00:00:00,经纬中国,会会,ANGEL,SOCIAL_NETWORK,职业人的社交工具,21121,数百万,ANGEL,131634,CNY,1673
2014-08-01 00:00:00,"经纬中国,线性资本",fir.im,A,SERVICE_INDUSTRIES,为国内开发者提供移动应用开发平台,21121,数百万,A,25327,USD,1674
2014-07-01 00:00:00,经纬中国,百词斩,A,EDUCATION_TRAINING,百词斩是有图片的背单词应用，通过选择给定单词的图片来增加英语学习者的形象记忆。,21121,,A,4376,USD,1675
2014-09-01 00:00:00,经纬中国,最美应用,A,SOFTWARE,分享经过精心设计，令人赏心悦目的移动互联网应用,21121,,A,11287,USD,1676
2014-06-01 00:00:00,经纬中国,蜜淘,B,E_COMMERCE,领先的海外限时特卖平台,21121,,A,131618,USD,1677
2014-08-01 00:00:00,"经纬中国,贝塔斯曼亚洲投资基金",分期乐,C,FINANCE,专注于大学生的分期购物商城,21121,1000,A,131617,USD,1678
2014-04-01 00:00:00,"经纬中国,腾讯产业共赢基金",富途牛牛,B,FINANCE,证券交易行情软件,21121,,A,21601,USD,1679
2013-12-01 00:00:00,"经纬中国,真格基金,晨兴资本",Nice,C,SOCIAL_NETWORK,年轻人图片分享软件,21121,800,A,28300,USD,1680
2013-11-01 00:00:00,"经纬中国,光速安振中国,蓝驰创投",青云,B,SERVICE_INDUSTRIES,技术领先的IaaS服务供应商,21121,2000,B,131616,USD,1681
2013-05-01 00:00:00,经纬中国,ZANK,A,SOCIAL_NETWORK,同志社交、娱乐和生活服务平台,21121,250,ANGEL,10893,CNY,1682
2012-11-01 00:00:00,,一席,ANGEL,CULTURE_SPORTS_ART,以科技、人文、白日梦为主题的视频内容提供方。中国版TED,21121,,ANGEL,131615,USD,1683
2012-05-01 00:00:00,经纬中国,36氪,B,MEDIA,互联网创业平台,21121,,A,1515,USD,1684
2014-11-01 00:00:00,策源创投,抗癌公社,ANGEL,MEDICAL_HEALTH,网上互助平台，利用小额互助，帮助患者筹集医疗费,21118,,ANGEL,836,USD,1685
,,哈达旅行,A,TRAVEL_OUTDOORS,P2P出境游服务平台,21118,,,30732,,1686
2014-08-01 00:00:00,策源创投,互动吧,A,CULTURE_SPORTS_ART,帮助用户在社交平台一键发布投票等互动信息的平台,21118,数百万,A,28152,USD,1687
2015-01-01 00:00:00,"策源创投,源码资本,贝塔斯曼亚洲投资基金",懒投资,A,FINANCE,专为懒人打造的优质理财平台,21118,,A,131761,USD,1688
2014-11-01 00:00:00,"DCM资本,IDG资本,北极光创投",纷享销客,D,ADVERTISING_MARKETING,销售团队管理工具,21117,5000,C,4007,USD,1689
2014-04-01 00:00:00,DCM资本,乐动力,A,CULTURE_SPORTS_ART,专注于运动健康和可穿戴计算的移动互联网公司,21117,,A,26417,USD,1690
2014-05-01 00:00:00,"海纳亚洲,DCM资本,高通投资",薄荷网,B,MEDICAL_HEALTH,在线体重管理运营商,21117,数千万,B,3286,USD,1691
2014-09-01 00:00:00,"DCM资本,IDG资本",野糖网,A,E_COMMERCE,设计师作品电商网站,21117,,A,27480,USD,1692
2014-08-01 00:00:00,DCM资本,优集品,B,E_COMMERCE,全球独立设计品牌的B2C电子商城,21117,数百万,A,4759,USD,1693
2014-07-01 00:00:00,DCM资本,Smart360,A,SERVICE_INDUSTRIES,专业的汽车行业销售管理工具,21117,,PRE_A,131782,USD,1694
2015-05-01 00:00:00,IDG资本,Virtulus,ANGEL,OTHER,基于地理位置的第三方信息集合,21114,,ANGEL,143031,USD,1695
2015-05-01 00:00:00,IDG资本,植系,ANGEL,OTHER,互联网洗发水品牌,21114,,ANGEL,143030,USD,1696
2015-05-01 00:00:00,"IDG资本,云启创投",冰鉴科技,ANGEL,OTHER,小微企业征信平台,21114,,ANGEL,143029,USD,1697
2015-04-01 00:00:00,IDG资本,乐纯,A,OTHER,互联网酸奶品牌,21114,,A,143028,USD,1698
2015-01-01 00:00:00,IDG资本,萌萌搭,ANGEL,SOCIAL_NETWORK,好玩的换图交友软件，感觉自己萌萌哒,21114,,ANGEL,131843,USD,1699
2014-08-01 00:00:00,IDG资本,sobrr,ANGEL,SOCIAL_NETWORK,Life in the moment,21114,,ANGEL,131838,USD,1700
2014-09-01 00:00:00,"IDG资本,真格基金",美丽阅读,ANGEL,CULTURE_SPORTS_ART,致力于以丰富数字化手段让你体验文化之美,21114,,ANGEL,131837,USD,1701
2014-07-01 00:00:00,IDG资本,犀牛故事,A,CULTURE_SPORTS_ART,用故事社交，随时阅读、记录和分享,21114,,A,131836,USD,1702
2014-12-01 00:00:00,IDG资本,捞月狗,A,GAME_ANIMATION,服务提供商，专注于游戏数据排名服务的网站,21114,数百万,A,15029,USD,1703
,,bilibili,B,CULTURE_SPORTS_ART,ACG相关的弹幕视频分享网站，也被称为哔哩哔哩、B站,21114,,,6156,,1704
2015-02-01 00:00:00,IDG资本,赞赏,A,OTHER,社交出版平台,21114,,ANGEL,131834,USD,1705
,,赞赏Zanawards,ANGEL,SOFTWARE,站点信息服务网站，致力于发现世界优秀站点,21114,,,6488,,1706
2015-02-01 00:00:00,IDG资本,TVR,ANGEL,GAME_ANIMATION,将技术与艺术完美融合的虚拟现实平台,21114,数百万,ANGEL,131611,CNY,1707
2014-10-01 00:00:00,真格基金,物色,ANGEL,SERVICE_INDUSTRIES,社交化移动电商应用,21113,,ANGEL,132236,USD,1708
2014-12-01 00:00:00,"真格基金,源码资本",海那边,ANGEL,EDUCATION_TRAINING,互联网移民平台,21113,,ANGEL,132237,USD,1709
2014-12-01 00:00:00,真格基金,百车宝,ANGEL,AUTO,汽车生活服务平台,21113,数百万,ANGEL,29678,CNY,1710
2013-06-01 00:00:00,"真格基金,云天使基金",锦云外贸管理管家,A,SERVICE_INDUSTRIES,面向外贸企业并支持电脑及移动设备的客户关系管理系统,21113,数百万,ANGEL,10607,CNY,1711
2013-06-01 00:00:00,真格基金,快消总管,A,ADVERTISING_MARKETING,移动采购电商平台,21113,数百,ANGEL,10520,CNY,1712
2013-09-01 00:00:00,"真格基金,华欧创投",速来网,ANGEL,SERVICE_INDUSTRIES,为企业中低端岗位与全职、兼职工作需求者搭建可信赖、高效的服务平台,21113,数百万,ANGEL,11990,CNY,1713
2013-12-01 00:00:00,真格基金,捏捏,A,GAME_ANIMATION,创造漫画人物，让人物随意进入千副漫画,21113,,ANGEL,132239,USD,1714
2012-05-01 00:00:00,"真格基金,荷多投资,九合创投",节操精选,B,CULTURE_SPORTS_ART,主打奇葩搞笑段子的手机娱乐应用,21113,数百万,ANGEL,26450,CNY,1715
2014-12-01 00:00:00,真格基金,高能贩,ANGEL,GAME_ANIMATION,二次元阅读神器,21113,数百万,ANGEL,132242,CNY,1716
2013-12-01 00:00:00,创新工场,橙光游戏,A,GAME_ANIMATION,用户原创游戏制作、分享平台，提供文字游戏制作工具等,21112,,A,131852,USD,1717
2014-09-01 00:00:00,创新工场,SNH48,A,NON_TMT,中国本土化大型女子偶像团体,21112,,A,131853,USD,1718
2014-01-01 00:00:00,创新工场,半次元,A,GAME_ANIMATION,动漫游戏相关创作者的社交网站,21112,数百万,A,7811,USD,1719
2014-04-01 00:00:00,创新工场,被窝声次元,A,GAME_ANIMATION,以声音为特色的泛二次元创作、分享社区,21112,,ANGEL,131854,USD,1720
2014-10-01 00:00:00,创新工场,人人影视,ANGEL,CULTURE_SPORTS_ART,以分享、交流、学习为宗旨的外国影视节目非专业字幕组,21112,,ANGEL,131855,USD,1721
2014-01-01 00:00:00,创新工场,翻翻漫画网,A,GAME_ANIMATION,动漫服务网站,21112,数千万,A,4532,CNY,1722
2014-06-01 00:00:00,"贝塔斯曼亚洲投资基金,纪源资本",TPO小站,B,EDUCATION_TRAINING,TPO小站以托福、雅思的专业一对一在线保分培训为基础，同时拓展为出国留学的全程服务系统。,21116,,B,27913,USD,1723
2014-08-01 00:00:00,"纪源资本,和君资本,君联资本",楚楚街,B,E_COMMERCE,专注移动端的年轻人闪购购物平台,21116,,B,132829,USD,1724
,,酷家乐,B,PROPERTY_AND_HOME_FURNISHINGS,提供户型图在线绘制等功能的装修家居网,21116,,,29133,,1725
2013-12-01 00:00:00,纪源资本,中华万年历,B,SOFTWARE,基于日历的记事平台,21116,,B,12283,USD,1726
2014-12-01 00:00:00,信天创投,韩你玩,ANGEL,TRAVEL_OUTDOORS,一家做境外特色住宿的网站,21111,,ANGEL,154875,USD,1727
2015-08-01 00:00:00,,卡保科技,NONE,E_COMMERCE,储值卡交易、使用与担保平台,21111,1000,PRE_A,135056,CNY,1728
2014-07-01 00:00:00,信天创投,拼豆夜宵,A,CONSUMER_LIFESTYLE,定位于夜宵的外卖平台,21111,,PRE_A,140364,USD,1729
2015-01-01 00:00:00,"信天创投,亚商资本",The L,A,SOCIAL_NETWORK,全球范围的女同社交APP,21111,数百万,A,26479,USD,1730
,,财鱼管家,ANGEL,FINANCE,智能理财管理工具,21111,,,140833,,1731
2013-06-01 00:00:00,"经纬中国,信天创投",美味不用等,B,CONSUMER_LIFESTYLE,在线订餐平台,21111,数百万,A,30076,USD,1732
2014-10-01 00:00:00,信天创投,闪电报销,ANGEL,SOFTWARE,针对创业团队的免费费用管理工具,21111,数百,ANGEL,131992,CNY,1733
2015-01-01 00:00:00,信天创投,婚趣网,A,CONSUMER_LIFESTYLE,个性化DIY婚纱摄影平台,21111,数百万,PRE_A,30632,CNY,1734
2014-01-01 00:00:00,"晨兴资本,真格基金,伙伴创投",绿狗网,A,SERVICE_INDUSTRIES,在线法律产品与服务的信息平台,21110,,A,15647,USD,1735
2013-10-01 00:00:00,,CyanogenMod,NONE,,第三方Android ROM的鼻祖。,21110,,B,133867,USD,1736
2013-06-01 00:00:00,,Kakao,NONE,,韩国最大的Mobile IM平台。,21110,,B,133872,USD,1737
2014-12-01 00:00:00,"晨兴资本,平安创新投资",乔布简历,A,SOFTWARE,面向年轻人的职业发展平台,21110,千,A,765,USD,1738
2015-02-01 00:00:00,晨兴资本,辣妈帮,C,SOCIAL_NETWORK,妈妈社交平台,21110,,C,6143,USD,1739
2012-12-01 00:00:00,北极光创投,宏杉科技,A,OTHER,中国领先的存储产品及解决方案供应商,21109,,A,131880,USD,1740
2014-04-01 00:00:00,"北极光创投,中国文化产业基金",有妖气,ACQUIRED,GAME_ANIMATION,以互联网动漫版权业务为核心的原创漫画梦工厂,21109,数千万,B,4485,CNY,1741
2014-12-01 00:00:00,"北极光创投,达晨创投",爬爬步步,PRE_A,CONSUMER_LIFESTYLE,创意手工糖果品牌，中国轻奢糖果第一品牌。,21109,,PRE_A,131872,USD,1742
2012-09-01 00:00:00,"北极光创投,创新工场",安全宝,ACQUIRED,SERVICE_INDUSTRIES,采用零部署的云计算技术一站式解决各种安全问题的高科技企业,21109,,B,2184,USD,1743
2013-05-01 00:00:00,北极光创投,钛德系统,A,OTHER,钛德是无晶圆半导体公司致力于实现PCIe闪存存储飞跃,21109,,A,131873,USD,1744
2013-11-01 00:00:00,"启明创投,IDG资本",美图网,C,SOFTWARE,手机图片及视频产品研发商,21108,,A,1929,USD,1745
2012-07-01 00:00:00,"启明创投,Ignition Partners,TA Associates",Forgame,IPO,GAME_ANIMATION,一个网页游戏研发商和发行商，旗下有多款网页游戏及游戏运营平台91wan。,21108,数千万,A,6977,USD,1746
2013-12-01 00:00:00,"启明创投,晨兴资本",比邻,A,SOCIAL_NETWORK,主打陌生人的语音电话和社交应用,21108,,A,536,USD,1747
2014-11-01 00:00:00,启明创投,酷划,A,ADVERTISING_MARKETING,移动应用，主打手机锁屏广告和返现,21108,,A,28560,USD,1748
2013-09-01 00:00:00,启明创投,疯狂猜图,A,GAME_ANIMATION,游戏开发商,21108,,A,11522,USD,1749
2014-09-01 00:00:00,"IDG资本,启明创投",bilibili,B,CULTURE_SPORTS_ART,ACG相关的弹幕视频分享网站，也被称为哔哩哔哩、B站,21108,,B,6156,USD,1750
2014-06-01 00:00:00,险峰华兴,万户空天,ANGEL,OTHER,行业无人机解决方案,21106,,ANGEL,146710,USD,1751
,,医加医,NONE,MEDICAL_HEALTH,临床数据共享交流,21106,,,146711,,1752
2014-03-01 00:00:00,险峰华兴,财富桥,ANGEL,OTHER,互联网理财服务平台,21106,,ANGEL,146709,USD,1753
2013-12-01 00:00:00,险峰华兴,懂球帝,A,CULTURE_SPORTS_ART,专注于足球的体育资讯和社区,21106,,ANGEL,131875,USD,1754
2014-02-01 00:00:00,险峰华兴,抱抱,A,SOCIAL_NETWORK,新一代的社交软件，让用户迅速找到心灵共鸣的人,21106,,ANGEL,131876,USD,1755
2014-06-01 00:00:00,险峰华兴,功夫熊,A,MEDICAL_HEALTH,提供上门推拿服务平台,21106,,ANGEL,131877,USD,1756
2014-10-01 00:00:00,险峰华兴,链农（Farmlink）,B,E_COMMERCE,为小微餐厅提供原材料采购服务的移动农产品电商平台,21106,100,ANGEL,30604,USD,1757
2014-09-01 00:00:00,"险峰华兴,贝塔斯曼亚洲投资基金",Mono,ANGEL,CULTURE_SPORTS_ART,年轻人新媒体娱乐平台,21106,,ANGEL,131879,USD,1758
2014-07-01 00:00:00,"险峰华兴,王刚",榜样教育,A,EDUCATION_TRAINING,向榜样学习,21106,数百万,ANGEL,28959,CNY,1759
2012-12-01 00:00:00,"纪源资本,光速安振中国,鼎晖投资,启明创投,宽带资本",途家网,D,TRAVEL_OUTDOORS,高品质服务公寓预订平台,21104,,B,2044,USD,1760
2014-10-01 00:00:00,"纪源资本,乐搏资本,华山资本",亿航无人机,A,INTELLIGENT_HARDWARE,Ghost 智能空中机器人,21104,,A,134082,USD,1761
2014-06-01 00:00:00,纪源资本,盈盈理财,A_PLUS,FINANCE,手机投资理财应用,21104,,A,12260,USD,1762
2015-01-01 00:00:00,纪源资本,51信用卡,B_PLUS,FINANCE,基于商户和用户行为的大数据为生活服务O2O业务提供数据和平台服务,21104,,B,2214,USD,1763
2014-10-01 00:00:00,纪源资本,考拉迷你仓,A,SERVICE_INDUSTRIES,提供一站式物品寄存服务的专业私人仓储服务企业,21104,,A,25602,USD,1764
2013-09-01 00:00:00,"纪源资本,顺为资本",金山软件,IPO,SERVICE_INDUSTRIES,应用软件和互联网服务提供商,21104,,A,7258,USD,1765
2013-12-01 00:00:00,"纪源资本,贝塔斯曼亚洲投资基金,吉富创业投资股份有限公司,君联资本,心元资本",Zepp,C,INTELLIGENT_HARDWARE,专注于海外运动市场的可穿戴设备研发商,21104,,B,26838,USD,1766
2013-06-01 00:00:00,纪源资本,E店宝,B,SERVICE_INDUSTRIES,电子商务ERP解决方案供应商,21104,,B,2225,USD,1767
2014-06-01 00:00:00,"纪源资本,成为资本,高瓴资本,IDG资本",追光动画,B,GAME_ANIMATION,动画电影、动画作品制造公司,21104,2000,B,12074,USD,1768
2014-09-01 00:00:00,"纪源资本,淡马锡",加一联创,B,INTELLIGENT_HARDWARE,专注设计音乐与穿戴式配件的品牌公司,21104,,A,29837,USD,1769
2015-06-01 00:00:00,"浅石创投,经纬中国",51好牙医,A,OTHER,口腔服务在线预约平台,21102,,A,138718,USD,1770
,,好牙医,A,MEDICAL_HEALTH,口腔服务平台，提供患者在线咨询和预约服务,21102,,,27145,,1771
2015-06-01 00:00:00,浅石创投,北半球传媒,A,OTHER,体育和娱乐视频内容开发与运营,21102,,A,146204,USD,1772
2014-04-01 00:00:00,经纬中国,品读者,A,CULTURE_SPORTS_ART,网络文学网站服务商,21102,,ANGEL,131930,USD,1773
2013-10-01 00:00:00,经纬中国,博澳康复,A,MEDICAL_HEALTH,康复医院,21102,,A,131929,USD,1774
2014-01-01 00:00:00,经纬中国,卓正医疗,B,MEDICAL_HEALTH,高品质医疗服务提供商,21102,,A,131927,USD,1775
2008-04-01 00:00:00,经纬中国,科锐国际,A,SERVICE_INDUSTRIES,人力资源服务平台,21102,,A,131926,USD,1776
2012-08-01 00:00:00,"经纬中国,普华资本,联德创投",果麦文化,A,CULTURE_SPORTS_ART,一个文化传媒公司。,21102,数千万,A,27615,CNY,1777
2007-01-01 00:00:00,美国中经合集团,爱康国宾,D,MEDICAL_HEALTH,体检与健康管理服务,21102,,B,131913,USD,1778
2008-10-01 00:00:00,经纬中国,理邦仪器,IPO,MEDICAL_HEALTH,医疗设备供应商,21102,,A,131909,USD,1779
2009-07-01 00:00:00,经纬中国,博纳影业,B,NON_TMT,电影公司,21102,,B,131906,USD,1780
2015-01-01 00:00:00,,智拓,ACQUIRED,SOCIAL_NETWORK,社交网络大数据分析应用,21103,,,130730,USD,1781
2012-08-01 00:00:00,真格基金,出门问问,B,SOFTWARE,信息查询语音应用,21105,,ANGEL,10264,USD,1782
2012-04-01 00:00:00,真格基金,找钢网,D,E_COMMERCE,专业为钢材买卖双方进行交易信息服务的网站,21105,,ANGEL,3741,USD,1783
2014-09-01 00:00:00,"IDG资本,真格基金",美丽阅读,ANGEL,CULTURE_SPORTS_ART,致力于以丰富数字化手段让你体验文化之美,21105,,ANGEL,131837,USD,1784
2014-09-01 00:00:00,"梅花天使创投,九合创投,真格基金",青年菜君,B,SERVICE_INDUSTRIES,餐饮解决方案提供商,21105,千万级,PRE_A,30256,CNY,1785
2015-02-01 00:00:00,真格基金,野兽骑行,A,CULTURE_SPORTS_ART,GPS行程记录软件,21105,100,ANGEL,134096,USD,1786
2014-08-01 00:00:00,真格基金,挖漏儿,ANGEL,E_COMMERCE,新模式珠宝玉石电商平台,21105,数百万,ANGEL,131744,CNY,1787
2014-06-01 00:00:00,"真格基金,云天使基金,丰厚资本",青藤云安全,ANGEL,OTHER,云安全技术服务提供商,21105,,ANGEL,134094,USD,1788
2014-09-01 00:00:00,"真格基金,致景投资",Dr.drinks星球饮品系统,A,CONSUMER_LIFESTYLE,多元化单杯饮品系统研发商,21105,,ANGEL,27305,USD,1789
2013-05-01 00:00:00,真格基金,应试宝,A,OTHER,大学生移动直播应试培训,21105,,ANGEL,134092,USD,1790
2013-04-01 00:00:00,真格基金,我赢职场,A,EDUCATION_TRAINING,IT职业教育在线平台,21105,,ANGEL,11683,USD,1791
2014-02-01 00:00:00,真格基金,雷锋网,A,MEDIA,科技信息与产品服务平台,21105,,PRE_A,6604,USD,1792
2014-03-01 00:00:00,"真格基金,险峰华兴",Fittime睿健时代,A,MEDICAL_HEALTH,健身及减肥服务平台，针对不同人群给出饮食和训练的建议和指导,21105,,ANGEL,134091,USD,1793
2014-04-01 00:00:00,真格基金,直播党,A,SOCIAL_NETWORK,直播贴聚集社区,21105,,ANGEL,133733,USD,1794
2014-07-01 00:00:00,真格基金,凹凸租车,A,AUTO,个人闲置车辆出租平台,21105,,PRE_A,134090,USD,1795
2012-06-01 00:00:00,"真格基金,亚杰基金,天使湾创投",大姨吗,C,MEDICAL_HEALTH,以经期健康为核心关爱女性健康的手机应用APP,21105,数百万,ANGEL,4980,CNY,1796
2015-08-01 00:00:00,高晟融信,英雄互娱,B,OTHER,新兴手机游戏公司,21097,,B,156752,USD,1797
2015-08-01 00:00:00,高晟融信,全景图片,B,CULTURE_SPORTS_ART,创意图片库,21097,,B,14831,USD,1798
,,他趣,A,E_COMMERCE,两性用品垂直电商及社区,21097,,,133731,,1799
2014-05-01 00:00:00,,山西春秋国旅,PRE_A,OTHER,股东,21093,500,PRE_A,163332,USD,1800
2012-05-01 00:00:00,"魏珂,胡健",智拓,ACQUIRED,SOCIAL_NETWORK,社交网络大数据分析应用,21090,20,ANGEL,130730,USD,1801
2012-09-01 00:00:00,,大智慧,IPO,FINANCE,互联网金融信息服务提供商,21089,50,ANGEL,27709,USD,1802
2012-05-01 00:00:00,"胡健,saasw",智拓,ACQUIRED,SOCIAL_NETWORK,社交网络大数据分析应用,21089,20,ANGEL,130730,USD,1803
2014-09-01 00:00:00,,海河金融,A,FINANCE,天津市力推的金融投资平台,21089,30,A,130741,USD,1804
2013-08-01 00:00:00,云天使基金,MikeCRM麦客,A,SOFTWARE,轻简好用的在线信息收集和联系人管理工具,21088,数百万,ANGEL,7493,CNY,1805
2015-01-01 00:00:00,,小饭桌,ANGEL,,创业者的第一堂课,21088,,ANGEL,130739,USD,1806
2014-06-01 00:00:00,"赛富投资基金,启明创投",知乎,B,SOCIAL_NETWORK,真实的社会化网络问答社区,21087,2200,B,1509,USD,1807
2014-04-01 00:00:00,"赛富投资基金,杨珖",WeeGo我去旅行,A,TRAVEL_OUTDOORS,定制化旅行方案提供商,21087,150,ANGEL,10172,USD,1808
,,活动行,B,CULTURE_SPORTS_ART,活动报名发布与售票平台,21087,,,4675,,1809
2012-05-01 00:00:00,"魏珂,saasw",智拓,ACQUIRED,SOCIAL_NETWORK,社交网络大数据分析应用,21086,20,ANGEL,130730,USD,1810
2014-08-01 00:00:00,"赛富投资基金,裴耘",楼楼,ANGEL,SOCIAL_NETWORK,基于生活场景内的半熟人社交,21083,400,ANGEL,139690,CNY,1811
2014-06-01 00:00:00,"赛富投资基金,启明创投",知乎,B,SOCIAL_NETWORK,真实的社会化网络问答社区,21083,2200,B,1509,USD,1812
2014-03-01 00:00:00,"赛富投资基金,高通投资,DCM资本",活动行,B,CULTURE_SPORTS_ART,活动报名发布与售票平台,21083,数百万,A,4675,USD,1813
2014-04-01 00:00:00,赛富投资基金,WeeGo我去旅行,A,TRAVEL_OUTDOORS,定制化旅行方案提供商,21083,150,ANGEL,10172,USD,1814
,,The L,A,SOCIAL_NETWORK,全球范围的女同社交APP,21082,,,26479,,1815
,,百度,IPO,SOFTWARE,中文搜索引擎,21082,,,5204,,1816
2014-01-01 00:00:00,天使湾创投,神猪,PRE_A,CONSUMER_LIFESTYLE,基于网络的人工智能生活助理APP,21076,200,ANGEL,133577,CNY,1817
2012-11-01 00:00:00,天使湾创投,风先生即刻送,A,LOGISTICS,众包模式的最后一公里物流服务提供商,21076,,ANGEL,133824,USD,1818
2012-04-01 00:00:00,"天使湾创投,王长明",美妆心得,A,E_COMMERCE,化妆品点评、美容互动移动应用,21076,,ANGEL,27301,USD,1819
2012-06-01 00:00:00,"天使湾创投,九合创投",下厨房,B,CONSUMER_LIFESTYLE,家庭美食记录、分享与交流平台,21076,数百万,ANGEL,1973,CNY,1820
2011-12-01 00:00:00,天使湾创投,洋码头,B,E_COMMERCE,帮助国内消费者进行海外购物的跨国购物电子商务服务商,21076,500,ANGEL,3580,CNY,1821
2011-06-01 00:00:00,天使湾创投,小恩爱,A,SOCIAL_NETWORK,为情侣用户订制的移动个性应用,21076,,ANGEL,137024,USD,1822
2014-12-01 00:00:00,天使湾创投,嗒嗒巴士,A,AUTO,互联网定制巴士平台,21076,,ANGEL,134068,USD,1823
2012-06-01 00:00:00,"真格基金,亚杰基金,天使湾创投",大姨吗,C,MEDICAL_HEALTH,以经期健康为核心关爱女性健康的手机应用APP,21076,数百万,ANGEL,4980,CNY,1824
2015-05-01 00:00:00,复星昆仲资本,锐问,A,GAME_ANIMATION,电子竞技娱乐公司,21072,,PRE_A,155461,USD,1825
2014-06-01 00:00:00,"天使湾创投,复星昆仲资本",8天在线,A,E_COMMERCE,校园学生技术型服务平台,21072,,ANGEL,29214,USD,1826
2015-05-01 00:00:00,复星昆仲资本,博车网,A,EDUCATION_TRAINING,中国最领先的事故车互联网拍卖公司,21072,,A,142589,USD,1827
2014-02-01 00:00:00,复星昆仲资本,慧科教育,A,SERVICE_INDUSTRIES,前沿科技领域综合教育解决方案提供者和软件开发商,21072,2000,A,27104,USD,1828
2014-07-01 00:00:00,"复星昆仲资本,达晨创投",英威诺,B,SERVICE_INDUSTRIES,移动互联网内容运营与服务提供商,21072,数千万,A,141778,CNY,1829
2010-01-01 00:00:00,"华创盛景,复星资本,复星昆仲资本",图搜天下,B,SERVICE_INDUSTRIES,为企业销售人员、外勤业务员等提供移动端的工具产品,21072,数千万,A,11491,CNY,1830
,,ERA,ANGEL,SOCIAL_NETWORK,一款基于LBS定位和线上支付系统的技能价值劳务社交app,21071,,,155770,,1831
2014-09-01 00:00:00,"成为资本,方广资本",云之讯通讯开放平台,B,SERVICE_INDUSTRIES,通信服务提供商,21069,,A,28969,USD,1832
2014-09-01 00:00:00,启赋资本,品尚红酒网,D,E_COMMERCE,提供国外原瓶进口红酒的直销业务,21059,,D,6638,USD,1833
2014-11-01 00:00:00,启赋资本,易积网络,D,E_COMMERCE,小电器网上商城，提供小家电网上零售和电子商务外包服务,21059,,D,5231,USD,1834
,,中科成环保,NONE,OTHER,红筹借壳上市成功案例,21051,,,161414,,1835
2015-05-01 00:00:00,"信中利资本,天使湾创投",领路,ANGEL,SOCIAL_NETWORK,职场和行业知识交易平台,21047,,ANGEL,132718,USD,1836
2015-08-01 00:00:00,纪源资本,睿宝,A,OTHER,专业从事儿童医疗保健服务的儿科诊所，定位中高端儿科诊疗需求,21039,,A,159875,USD,1837
2011-09-01 00:00:00,纪源资本,红黄蓝,B,OTHER,中国最早规模最大的0-6岁一体化早教机构，拥有幼儿园和亲子园,21039,1500,B,159866,USD,1838
2010-10-01 00:00:00,纪源资本,安科瑞,B,OTHER,智能电表以及多品种职能电力监测系统,21039,,B,159865,USD,1839
2014-10-01 00:00:00,纪源资本,江苏德威兰医疗器械有限公司,A,OTHER,外科手术耗材耗材，手术止血耗材,21039,,A,159389,USD,1840
2015-06-01 00:00:00,纪源资本,药品终端网,A_PLUS,MEDICAL_HEALTH,药品信息、行业资讯信息服务平台,21039,,A,9454,USD,1841
2014-10-01 00:00:00,纪源资本,美年大健康,ACQUIRED,MEDICAL_HEALTH,拥有130余家体检及医疗服务中心的体检及健康服务商,21039,,D,18049,USD,1842
2014-11-01 00:00:00,纪源资本,上海美吉生物医药科技有限公司,B,OTHER,新一代基因测序,21039,,B,159390,USD,1843
2014-01-01 00:00:00,纪源资本,北京华脉泰科医疗器械有限公司,A,OTHER,自主知识产权主动脉支架,21039,,A,159387,USD,1844
2014-01-01 00:00:00,纪源资本,上海泰亿格康复医疗科技股份有限公司,B,OTHER,言语听觉康复器械及连锁服务,21039,,B,159388,USD,1845
2015-04-01 00:00:00,曲速资本,成都天乐互动科技有限公司,PRE_A,OTHER,移动游戏CP,21030,,PRE_A,161211,USD,1846
,,龙门信息科技,NONE,,龙门是国内流媒体行业解决方案大师，涵盖内容获取，分发，观看.,21024,,,137911,,1847
2014-01-01 00:00:00,,爱壁纸HD,ANGEL,SOFTWARE,专业的高清壁纸应用，致力于打造全方位立体的壁纸生态链,21024,数百万,ANGEL,8503,USD,1848
2014-02-01 00:00:00,开物投资,供应室,A,E_COMMERCE,科研实验室B2B一站式采购平台,21024,,A,141774,USD,1849
2014-11-01 00:00:00,开物投资,WinnerSpace,A,OTHER,针对大学生的精准营销职前培训,21024,,A,160197,USD,1850
,,有料,NONE,E_COMMERCE,面辅料O2O交易平台,21024,,,30621,,1851
2013-06-01 00:00:00,荷多投资,抹茶美妆,A_PLUS,CONSUMER_LIFESTYLE,化妆品资讯分享社区,21024,,ANGEL,11753,USD,1852
2014-06-01 00:00:00,梅花天使创投,好车无忧,A,AUTO,二手车交易平台,20007,数百万,ANGEL,29694,CNY,1853
2010-06-01 00:00:00,,基调网络,ANGEL,SERVICE_INDUSTRIES,从事应用性能管理和用户体验优化的第三方监测服务提供商,20007,250,ANGEL,4317,CNY,1854
2015-01-01 00:00:00,梅花天使创投,楼下100,A,CONSUMER_LIFESTYLE,垂直烘焙行业电子商务网站，提供配送服务,20007,数百万,ANGEL,10018,CNY,1855
